Time,Load_corrected_for_curtailment,Wind_reference,PV_reference,Day_ahead_forecast
2021-08-15 05:15:00+00:00,2.68,0.0,-0.11,2.0
2021-08-15 05:30:00+00:00,2.52,0.0,-0.17,1.86
2021-08-15 05:45:00+00:00,2.33,0.0,-0.31,1.9
2021-08-15 06:00:00+00:00,2.05,0.0,-0.42,1.86
2021-08-15 06:15:00+00:00,1.8,0.0,-0.64,1.74
2021-08-15 06:30:00+00:00,1.53,0.0,-0.78,0.924
2021-08-15 06:45:00+00:00,1.47,0.0,-1.09,0.874
2021-08-15 07:00:00+00:00,1.46,0.0,-0.94,0.615
2021-08-15 07:15:00+00:00,1.3,0.0,-1.06,0.424
2021-08-15 07:30:00+00:00,1.24,0.0,-0.94,0.652
2021-08-15 07:45:00+00:00,1.34,0.0,-1.12,0.293
2021-08-15 08:00:00+00:00,0.76,0.0,-0.96,0.2
2021-08-15 08:15:00+00:00,0.45,0.0,-1.87,0.228
2021-08-15 08:30:00+00:00,0.26,0.0,-2.03,-0.31
2021-08-15 08:45:00+00:00,-0.07,0.0,-2.5,-0.29
2021-08-15 09:00:00+00:00,-0.33,0.0,-1.46,-0.67
2021-08-15 09:15:00+00:00,-0.6,0.0,-1.88,-0.58
2021-08-15 09:30:00+00:00,-1.0,-0.02,-2.3,-0.62
2021-08-15 09:45:00+00:00,-1.28,-0.09,-2.43,-0.58
2021-08-15 10:00:00+00:00,-1.09,-0.08,-2.06,-0.45
2021-08-15 10:15:00+00:00,-1.56,-0.16,-2.07,-0.83
2021-08-15 10:30:00+00:00,-1.95,-0.25,-2.96,-0.59
2021-08-15 10:45:00+00:00,-2.37,-0.28,-2.14,-0.63
2021-08-15 11:00:00+00:00,-1.91,-0.33,-2.06,-0.58
2021-08-15 11:15:00+00:00,-1.78,-0.44,-1.97,-0.15
2021-08-15 11:30:00+00:00,-2.74,-0.5,-2.07,-0.64
2021-08-15 11:45:00+00:00,-3.04,-0.57,-2.04,-1.1
2021-08-15 12:00:00+00:00,-2.9,-0.52,-1.32,-0.92
2021-08-15 12:15:00+00:00,-3.14,-0.56,-3.37,-1.5
2021-08-15 12:30:00+00:00,-3.36,-0.49,-2.61,-1.3
2021-08-15 12:45:00+00:00,-3.51,-0.7,-2.39,-0.74
2021-08-15 13:00:00+00:00,-4.04,-0.75,-2.08,-0.94
2021-08-15 13:15:00+00:00,-4.39,-0.98,-2.54,-1.4
2021-08-15 13:30:00+00:00,-4.09,-0.9,-2.76,-1.6
2021-08-15 13:45:00+00:00,-4.5,-1.25,-2.62,-3.1
2021-08-15 14:00:00+00:00,-4.98,-1.39,-2.88,-3.1
2021-08-15 14:15:00+00:00,-4.21,-1.6,-1.77,-3.9
2021-08-15 14:30:00+00:00,-4.68,-1.46,-2.21,-4.1
2021-08-15 14:45:00+00:00,-4.68,-1.55,-1.34,-3.2
2021-08-15 15:00:00+00:00,-3.58,-1.48,-2.15,-1.9
2021-08-15 15:15:00+00:00,-1.24,-1.13,-2.61,-1.6
2021-08-15 15:30:00+00:00,-1.47,-1.15,-1.85,-1.4
2021-08-15 15:45:00+00:00,-1.69,-1.2,-1.59,-0.17
2021-08-15 16:00:00+00:00,-0.21,-0.97,-1.41,0.0753
2021-08-15 16:15:00+00:00,0.5,-0.94,-0.84,0.0923
2021-08-15 16:30:00+00:00,0.0,-0.97,-1.03,0.173
2021-08-15 16:45:00+00:00,0.15,-1.08,-0.87,0.726
2021-08-15 17:00:00+00:00,0.95,-0.71,-0.78,1.79
2021-08-15 17:15:00+00:00,1.01,-0.66,-0.75,2.06
2021-08-15 17:30:00+00:00,1.62,-0.89,-0.66,1.64
2021-08-15 17:45:00+00:00,1.97,-1.21,-0.33,1.77
2021-08-15 18:00:00+00:00,2.48,-0.83,0.0,2.22
2021-08-15 18:15:00+00:00,3.01,-0.2,-0.01,2.38
2021-08-15 18:30:00+00:00,2.65,-0.43,-0.18,2.72
2021-08-15 18:45:00+00:00,3.12,-0.27,-0.05,2.62
2021-08-15 19:00:00+00:00,3.54,-0.12,0.0,2.86
2021-08-15 19:15:00+00:00,3.66,-0.13,0.0,3.16
2021-08-15 19:30:00+00:00,3.68,-0.18,0.0,2.73
2021-08-15 19:45:00+00:00,3.78,-0.01,0.0,2.79
2021-08-15 20:00:00+00:00,3.85,-0.06,0.0,2.78
2021-08-15 20:15:00+00:00,4.16,-0.01,0.0,2.61
2021-08-15 20:30:00+00:00,4.17,0.01,0.0,2.8
2021-08-15 20:45:00+00:00,4.09,0.0,0.0,2.4
2021-08-15 21:00:00+00:00,3.88,-0.01,0.0,2.28
2021-08-15 21:15:00+00:00,3.7,-0.03,0.0,2.27
2021-08-15 21:30:00+00:00,3.11,-0.18,0.0,2.35
2021-08-15 21:45:00+00:00,2.73,-0.36,0.0,2.13
2021-08-15 22:00:00+00:00,2.82,-0.12,0.0,2.21
2021-08-15 22:15:00+00:00,3.17,0.0,0.0,1.26
2021-08-15 22:30:00+00:00,2.67,-0.41,0.0,1.37
2021-08-15 22:45:00+00:00,2.76,-0.55,0.0,0.812
2021-08-15 23:00:00+00:00,3.16,-0.13,0.0,1.31
2021-08-15 23:15:00+00:00,2.43,-0.36,0.0,0.903
2021-08-15 23:30:00+00:00,2.03,-0.49,0.0,0.876
2021-08-15 23:45:00+00:00,1.82,-0.65,0.0,1.03
2021-08-16 00:00:00+00:00,1.74,-0.67,0.0,1.68
2021-08-16 00:15:00+00:00,1.6,-0.62,0.0,1.68
2021-08-16 00:30:00+00:00,1.53,-0.65,0.0,1.58
2021-08-16 00:45:00+00:00,1.75,-0.78,0.0,1.38
2021-08-16 01:00:00+00:00,1.65,-0.91,0.0,1.25
2021-08-16 01:15:00+00:00,1.88,-0.84,0.0,0.898
2021-08-16 01:30:00+00:00,1.75,-1.03,0.0,1.14
2021-08-16 01:45:00+00:00,1.45,-1.17,0.0,1.14
2021-08-16 02:00:00+00:00,1.48,-1.19,0.0,0.587
2021-08-16 02:15:00+00:00,1.0,-1.48,0.0,0.232
2021-08-16 02:30:00+00:00,1.4,-1.21,0.0,0.146
2021-08-16 02:45:00+00:00,2.22,-0.8,0.0,0.00302
2021-08-16 03:00:00+00:00,2.74,-0.48,0.0,-0.63
2021-08-16 03:15:00+00:00,2.24,-0.72,0.0,-0.2
2021-08-16 03:30:00+00:00,2.39,-0.71,0.0,-0.13
2021-08-16 03:45:00+00:00,2.61,-0.75,0.0,-0.22
2021-08-16 04:00:00+00:00,3.32,-0.38,0.0,-0.51
2021-08-16 04:15:00+00:00,3.51,-0.45,0.0,0.00151
2021-08-16 04:30:00+00:00,3.57,-0.29,0.0,0.509
2021-08-16 04:45:00+00:00,3.92,-0.28,0.0,0.278
2021-08-16 05:00:00+00:00,3.52,-0.59,-0.16,0.789
2021-08-16 05:15:00+00:00,2.61,-1.52,-0.05,0.168
2021-08-16 05:30:00+00:00,3.51,-0.9,0.0,0.254
2021-08-16 05:45:00+00:00,3.17,-1.45,-0.09,-0.72
2021-08-16 06:00:00+00:00,2.44,-1.94,-0.27,-0.52
2021-08-16 06:15:00+00:00,1.97,-2.3,-0.22,-0.36
2021-08-16 06:30:00+00:00,0.61,-2.76,-0.33,-0.35
2021-08-16 06:45:00+00:00,0.27,-3.06,-0.56,-1.5
2021-08-16 07:00:00+00:00,-0.05,-2.68,-0.55,-1.7
2021-08-16 07:15:00+00:00,-1.08,-3.19,-1.41,-2.0
2021-08-16 07:30:00+00:00,-1.78,-3.39,-1.01,-2.1
2021-08-16 07:45:00+00:00,-1.73,-3.59,-1.23,-1.9
2021-08-16 08:00:00+00:00,-2.44,-3.59,-1.06,-2.5
2021-08-16 08:15:00+00:00,-2.81,-3.54,-2.13,-1.7
2021-08-16 08:30:00+00:00,-3.55,-3.63,-1.64,-3.2
2021-08-16 08:45:00+00:00,-2.39,-3.43,-0.81,-4.4
2021-08-16 09:00:00+00:00,-1.91,-3.21,-1.2,-4.4
2021-08-16 09:15:00+00:00,-1.81,-3.32,-0.73,-4.3
2021-08-16 09:30:00+00:00,-0.2,-2.4,-0.9,-4.3
2021-08-16 09:45:00+00:00,-1.34,-3.19,-1.06,-4.1
2021-08-16 10:00:00+00:00,-4.02,-4.03,-1.27,-4.1
2021-08-16 10:15:00+00:00,-3.08,-3.85,-2.21,-4.3
2021-08-16 10:30:00+00:00,-3.03,-3.47,-2.04,-4.9
2021-08-16 10:45:00+00:00,-2.88,-3.29,-2.16,-5.1
2021-08-16 11:00:00+00:00,-4.79,-3.49,-2.0,-4.8
2021-08-16 11:15:00+00:00,-5.18,-3.49,-1.64,-4.0
2021-08-16 11:30:00+00:00,-5.55,-3.44,-3.0,-3.8
2021-08-16 11:45:00+00:00,-6.97,-4.35,-3.51,-3.8
2021-08-16 12:00:00+00:00,-7.71,-4.0,-2.56,-4.0
2021-08-16 12:15:00+00:00,-4.6,-3.95,-3.06,-4.2
2021-08-16 12:30:00+00:00,-7.44,-4.01,-1.13,-5.4
2021-08-16 12:45:00+00:00,-6.71,-3.67,-2.0,-3.1
2021-08-16 13:00:00+00:00,-6.68,-3.73,-2.7,-4.0
2021-08-16 13:15:00+00:00,-5.77,-3.51,-2.27,-2.3
2021-08-16 13:30:00+00:00,-6.83,-3.44,-2.31,-1.6
2021-08-16 13:45:00+00:00,-8.01,-3.94,-3.12,-1.7
2021-08-16 14:00:00+00:00,-6.73,-3.98,-1.91,-3.3
2021-08-16 14:15:00+00:00,-6.86,-4.06,-1.49,-2.2
2021-08-16 14:30:00+00:00,-7.52,-3.9,-2.46,-3.8
2021-08-16 14:45:00+00:00,-7.12,-3.87,-2.65,-3.8
2021-08-16 15:00:00+00:00,-6.22,-3.96,-2.22,-1.3
2021-08-16 15:15:00+00:00,-6.67,-4.03,-1.04,-2.0
2021-08-16 15:30:00+00:00,-4.92,-3.91,-2.35,-2.0
2021-08-16 15:45:00+00:00,-5.47,-4.11,-1.62,-1.8
2021-08-16 16:00:00+00:00,-4.32,-3.96,-1.41,-1.7
2021-08-16 16:15:00+00:00,-4.52,-4.08,-1.09,-1.6
2021-08-16 16:30:00+00:00,-4.51,-3.96,-1.23,-1.5
2021-08-16 16:45:00+00:00,-2.95,-3.33,-0.48,-0.72
2021-08-16 17:00:00+00:00,-2.79,-3.41,-0.32,-0.69
2021-08-16 17:15:00+00:00,-2.98,-3.63,-0.25,-0.89
2021-08-16 17:30:00+00:00,-3.54,-4.17,-0.25,-1.1
2021-08-16 17:45:00+00:00,-3.4,-4.09,-0.22,-0.63
2021-08-16 18:00:00+00:00,-3.04,-4.1,-0.03,0.0994
2021-08-16 18:15:00+00:00,-3.33,-4.23,0.0,-0.19
2021-08-16 18:30:00+00:00,-3.02,-4.0,0.0,-0.55
2021-08-16 18:45:00+00:00,-2.48,-3.38,0.0,-0.95
2021-08-16 19:00:00+00:00,-2.33,-3.33,0.0,-0.52
2021-08-16 19:15:00+00:00,-2.76,-3.76,0.0,-0.58
2021-08-16 19:30:00+00:00,-2.9,-3.99,0.0,0.0665
2021-08-16 19:45:00+00:00,-2.78,-3.99,0.0,-0.06
2021-08-16 20:00:00+00:00,-3.31,-4.18,0.0,-0.25
2021-08-16 20:15:00+00:00,-3.51,-4.16,0.0,0.0377
2021-08-16 20:30:00+00:00,-3.52,-4.15,0.0,-0.46
2021-08-16 20:45:00+00:00,-3.04,-3.5,0.0,-0.7
2021-08-16 21:00:00+00:00,-3.19,-3.39,0.0,-0.35
2021-08-16 21:15:00+00:00,-2.99,-3.2,0.0,-0.62
2021-08-16 21:30:00+00:00,-3.16,-3.94,0.0,-0.41
2021-08-16 21:45:00+00:00,-3.32,-3.9,0.0,-0.45
2021-08-16 22:00:00+00:00,-3.57,-4.0,0.0,-0.51
2021-08-16 22:15:00+00:00,-3.66,-3.86,0.0,-0.81
2021-08-16 22:30:00+00:00,-3.81,-3.8,0.0,-0.7
2021-08-16 22:45:00+00:00,-3.9,-3.89,0.0,-0.81
2021-08-16 23:00:00+00:00,-3.55,-3.69,0.0,-0.93
2021-08-16 23:15:00+00:00,-3.31,-3.58,0.0,-0.89
2021-08-16 23:30:00+00:00,-3.69,-3.7,0.0,-0.77
2021-08-16 23:45:00+00:00,-3.9,-3.78,0.0,-0.91
2021-08-17 00:00:00+00:00,-3.58,-3.78,0.0,-0.91
2021-08-17 00:15:00+00:00,-3.42,-3.66,0.0,-0.89
2021-08-17 00:30:00+00:00,-3.43,-3.64,0.0,-0.85
2021-08-17 00:45:00+00:00,-3.25,-3.67,0.0,-1.2
2021-08-17 01:00:00+00:00,-3.45,-3.75,0.0,-0.94
2021-08-17 01:15:00+00:00,-3.05,-3.35,0.0,-0.73
2021-08-17 01:30:00+00:00,-3.23,-3.57,0.0,-0.85
2021-08-17 01:45:00+00:00,-3.12,-3.49,0.0,-0.75
2021-08-17 02:00:00+00:00,-3.09,-3.48,0.0,-0.79
2021-08-17 02:15:00+00:00,-3.23,-3.53,0.0,-0.48
2021-08-17 02:30:00+00:00,-2.5,-3.3,0.0,-0.38
2021-08-17 02:45:00+00:00,-2.64,-3.35,0.0,-0.63
2021-08-17 03:00:00+00:00,-2.71,-3.35,0.0,-0.63
2021-08-17 03:15:00+00:00,-2.96,-3.44,0.0,-0.44
2021-08-17 03:30:00+00:00,-2.8,-3.49,0.0,-0.43
2021-08-17 03:45:00+00:00,-2.42,-3.3,0.0,-0.29
2021-08-17 04:00:00+00:00,-2.18,-3.52,0.0,-0.49
2021-08-17 04:15:00+00:00,-1.96,-3.44,0.0,0.418
2021-08-17 04:30:00+00:00,-1.73,-3.18,0.0,0.581
2021-08-17 04:45:00+00:00,-2.23,-3.45,0.0,0.45
2021-08-17 05:00:00+00:00,-1.42,-3.24,0.0,0.116
2021-08-17 05:15:00+00:00,-0.63,-3.07,-0.06,0.127
2021-08-17 05:30:00+00:00,-0.02,-2.75,-0.21,0.198
2021-08-17 05:45:00+00:00,0.0,-2.83,-0.2,0.615
2021-08-17 06:00:00+00:00,-0.05,-2.86,-0.27,0.229
2021-08-17 06:15:00+00:00,0.41,-2.62,-0.48,0.619
2021-08-17 06:30:00+00:00,2.35,-1.98,-0.27,0.9
2021-08-17 06:45:00+00:00,2.44,-1.88,-0.4,0.156
2021-08-17 07:00:00+00:00,2.27,-1.89,-0.66,-0.011
2021-08-17 07:15:00+00:00,2.52,-1.75,-0.73,-0.42
2021-08-17 07:30:00+00:00,2.61,-1.72,-0.78,1.13
2021-08-17 07:45:00+00:00,2.66,-1.69,-0.71,0.984
2021-08-17 08:00:00+00:00,3.38,-1.66,-0.49,0.88
2021-08-17 08:15:00+00:00,3.45,-1.23,-0.69,1.67
2021-08-17 08:30:00+00:00,2.97,-1.01,-1.19,1.34
2021-08-17 08:45:00+00:00,2.44,-1.26,-1.33,-0.033
2021-08-17 09:00:00+00:00,2.76,-0.98,-1.01,0.469
2021-08-17 09:15:00+00:00,1.61,-1.37,-1.35,0.0565
2021-08-17 09:30:00+00:00,1.87,-1.41,-1.06,0.0455
2021-08-17 09:45:00+00:00,0.05,-1.95,-1.94,-0.48
2021-08-17 10:00:00+00:00,0.29,-2.01,-2.13,-1.5
2021-08-17 10:15:00+00:00,-1.02,-2.03,-1.9,-1.4
2021-08-17 10:30:00+00:00,-1.08,-2.22,-1.5,-1.5
2021-08-17 10:45:00+00:00,-0.76,-2.5,-2.37,-1.3
2021-08-17 11:00:00+00:00,-2.18,-2.51,-3.1,-1.6
2021-08-17 11:15:00+00:00,-1.69,-2.71,-2.35,-1.8
2021-08-17 11:30:00+00:00,-1.38,-2.37,-2.37,-1.4
2021-08-17 11:45:00+00:00,0.96,-1.55,-2.24,-1.5
2021-08-17 12:00:00+00:00,1.63,-1.45,-1.05,-1.2
2021-08-17 12:15:00+00:00,-0.54,-1.84,-0.9,-1.3
2021-08-17 12:30:00+00:00,0.39,-1.48,-1.21,-1.4
2021-08-17 12:45:00+00:00,1.91,-1.29,-1.47,-1.3
2021-08-17 13:00:00+00:00,0.25,-1.4,-1.54,-0.07
2021-08-17 13:15:00+00:00,-0.46,-1.27,-2.09,-0.63
2021-08-17 13:30:00+00:00,0.69,-1.01,-2.74,-1.2
2021-08-17 13:45:00+00:00,1.81,-0.73,-1.68,-1.5
2021-08-17 14:00:00+00:00,0.0,-0.38,-1.8,-1.0
2021-08-17 14:15:00+00:00,0.79,-0.25,-2.38,-1.1
2021-08-17 14:30:00+00:00,1.02,-0.52,-1.48,-1.1
2021-08-17 14:45:00+00:00,1.23,-0.62,-1.11,-0.49
2021-08-17 15:00:00+00:00,0.99,-0.59,-1.13,-0.23
2021-08-17 15:15:00+00:00,1.31,-0.6,-1.81,0.559
2021-08-17 15:30:00+00:00,2.3,-0.5,-1.18,1.73
2021-08-17 15:45:00+00:00,3.17,-0.37,-0.77,1.4
2021-08-17 16:00:00+00:00,4.07,-0.31,-0.67,2.09
2021-08-17 16:15:00+00:00,4.35,-0.29,-1.07,2.17
2021-08-17 16:30:00+00:00,4.88,-0.23,-0.61,2.29
2021-08-17 16:45:00+00:00,5.12,-0.21,-0.59,2.61
2021-08-17 17:00:00+00:00,5.25,-0.23,-0.42,2.86
2021-08-17 17:15:00+00:00,5.39,-0.17,-0.48,2.9
2021-08-17 17:30:00+00:00,5.52,-0.13,-0.49,3.53
2021-08-17 17:45:00+00:00,5.62,-0.09,-0.3,3.77
2021-08-17 18:00:00+00:00,5.7,-0.14,-0.23,3.85
2021-08-17 18:15:00+00:00,5.81,-0.13,-0.13,4.02
2021-08-17 18:30:00+00:00,5.71,-0.15,0.0,3.86
2021-08-17 18:45:00+00:00,5.29,-0.43,0.0,3.88
2021-08-17 19:00:00+00:00,5.51,-0.21,0.0,3.98
2021-08-17 19:15:00+00:00,5.75,-0.14,0.0,3.87
2021-08-17 19:30:00+00:00,5.69,-0.22,0.0,4.02
2021-08-17 19:45:00+00:00,5.6,-0.26,0.0,4.0
2021-08-17 20:00:00+00:00,5.32,-0.3,0.0,4.16
2021-08-17 20:15:00+00:00,5.07,-0.29,0.0,3.87
2021-08-17 20:30:00+00:00,4.97,-0.24,0.0,4.09
2021-08-17 20:45:00+00:00,4.84,-0.32,0.0,4.13
2021-08-17 21:00:00+00:00,4.66,-0.37,0.0,3.85
2021-08-17 21:15:00+00:00,4.46,-0.41,0.0,3.74
2021-08-17 21:30:00+00:00,4.11,-0.44,0.0,3.62
2021-08-17 21:45:00+00:00,3.95,-0.38,0.0,3.58
2021-08-17 22:00:00+00:00,4.05,-0.29,0.0,3.49
2021-08-17 22:15:00+00:00,3.78,-0.38,0.0,3.41
2021-08-17 22:30:00+00:00,3.73,-0.29,0.0,3.29
2021-08-17 22:45:00+00:00,3.46,-0.43,0.0,3.08
2021-08-17 23:00:00+00:00,3.53,-0.28,0.0,3.2
2021-08-17 23:15:00+00:00,3.62,-0.3,0.0,2.67
2021-08-17 23:30:00+00:00,3.36,-0.43,0.0,2.51
2021-08-17 23:45:00+00:00,2.63,-0.83,0.0,2.1
2021-08-18 00:00:00+00:00,2.43,-0.91,0.0,2.05
2021-08-18 00:15:00+00:00,2.45,-0.94,0.0,2.33
2021-08-18 00:30:00+00:00,2.42,-0.91,0.0,1.88
2021-08-18 00:45:00+00:00,2.65,-0.72,0.0,1.97
2021-08-18 01:00:00+00:00,2.82,-0.63,0.0,1.78
2021-08-18 01:15:00+00:00,3.33,-0.3,0.0,1.44
2021-08-18 01:30:00+00:00,3.32,-0.35,0.0,1.82
2021-08-18 01:45:00+00:00,3.02,-0.56,0.0,2.02
2021-08-18 02:00:00+00:00,2.02,-1.11,0.0,1.7
2021-08-18 02:15:00+00:00,2.42,-0.86,0.0,1.79
2021-08-18 02:30:00+00:00,2.86,-0.73,0.0,1.82
2021-08-18 02:45:00+00:00,1.77,-1.48,0.0,1.91
2021-08-18 03:00:00+00:00,0.97,-1.84,0.0,2.71
2021-08-18 03:15:00+00:00,2.85,-0.98,0.0,2.74
2021-08-18 03:30:00+00:00,3.71,-0.45,0.0,2.73
2021-08-18 03:45:00+00:00,2.58,-1.31,0.0,2.75
2021-08-18 04:00:00+00:00,1.06,-2.15,0.0,2.85
2021-08-18 04:15:00+00:00,2.59,-1.49,0.0,2.86
2021-08-18 04:30:00+00:00,3.71,-1.0,0.0,2.88
2021-08-18 04:45:00+00:00,4.07,-0.81,0.0,2.88
2021-08-18 05:00:00+00:00,4.25,-0.69,0.0,2.55
2021-08-18 05:15:00+00:00,4.01,-0.95,0.0,2.56
2021-08-18 05:30:00+00:00,3.53,-1.24,-0.02,2.82
2021-08-18 05:45:00+00:00,3.86,-1.22,-0.09,2.21
2021-08-18 06:00:00+00:00,4.01,-1.35,-0.19,2.15
2021-08-18 06:15:00+00:00,4.8,-0.92,-0.15,2.48
2021-08-18 06:30:00+00:00,5.58,-0.54,-0.22,2.54
2021-08-18 06:45:00+00:00,5.47,-0.57,-0.24,2.59
2021-08-18 07:00:00+00:00,4.51,-1.12,-0.34,2.58
2021-08-18 07:15:00+00:00,3.46,-1.17,-0.47,1.86
2021-08-18 07:30:00+00:00,2.46,-1.43,-0.73,0.97
2021-08-18 07:45:00+00:00,1.49,-1.66,-0.88,0.482
2021-08-18 08:00:00+00:00,2.64,-1.3,-0.76,-1.6
2021-08-18 08:15:00+00:00,2.93,-1.27,-0.76,-1.5
2021-08-18 08:30:00+00:00,2.54,-1.19,-0.99,-3.1
2021-08-18 08:45:00+00:00,2.72,-1.51,-0.81,-3.0
2021-08-18 09:00:00+00:00,2.95,-1.35,-0.42,-2.4
2021-08-18 09:15:00+00:00,0.93,-1.79,-0.71,-2.3
2021-08-18 09:30:00+00:00,-0.66,-2.15,-1.39,-2.4
2021-08-18 09:45:00+00:00,-0.58,-2.43,-1.38,-2.4
2021-08-18 10:00:00+00:00,-0.8,-2.41,-1.06,-2.6
2021-08-18 10:15:00+00:00,-1.63,-2.61,-1.2,-2.9
2021-08-18 10:30:00+00:00,-1.24,-2.76,-1.28,-2.1
2021-08-18 10:45:00+00:00,-1.75,-2.61,-0.74,-2.2
2021-08-18 11:00:00+00:00,-0.94,-2.47,-0.9,-1.5
2021-08-18 11:15:00+00:00,0.2,-2.44,-1.01,-1.5
2021-08-18 11:30:00+00:00,-0.75,-2.78,-0.87,-1.6
2021-08-18 11:45:00+00:00,-1.77,-2.62,-0.87,-1.6
2021-08-18 12:00:00+00:00,-0.93,-2.59,-1.05,-1.8
2021-08-18 12:15:00+00:00,-1.36,-2.59,-1.57,-1.8
2021-08-18 12:30:00+00:00,-1.05,-2.3,-1.67,-1.8
2021-08-18 12:45:00+00:00,-0.86,-2.32,-1.26,-0.48
2021-08-18 13:00:00+00:00,0.84,-2.08,-1.52,-0.68
2021-08-18 13:15:00+00:00,0.98,-1.99,-1.79,-0.36
2021-08-18 13:30:00+00:00,0.53,-2.06,-1.75,-1.1
2021-08-18 13:45:00+00:00,0.15,-2.17,-1.44,-1.9
2021-08-18 14:00:00+00:00,0.27,-1.99,-1.27,-1.5
2021-08-18 14:15:00+00:00,-0.49,-1.99,-1.55,-1.7
2021-08-18 14:30:00+00:00,0.34,-1.9,-1.13,-2.2
2021-08-18 14:45:00+00:00,1.76,-1.46,-1.32,-2.1
2021-08-18 15:00:00+00:00,0.55,-1.92,-1.0,-0.75
2021-08-18 15:15:00+00:00,1.01,-1.85,-0.99,0.401
2021-08-18 15:30:00+00:00,1.76,-1.89,-0.54,0.63
2021-08-18 15:45:00+00:00,2.25,-1.73,-0.27,0.736
2021-08-18 16:00:00+00:00,2.29,-1.7,-0.61,0.855
2021-08-18 16:15:00+00:00,2.36,-1.59,-0.72,1.04
2021-08-18 16:30:00+00:00,3.04,-1.37,-0.43,1.32
2021-08-18 16:45:00+00:00,3.05,-1.45,-0.3,1.27
2021-08-18 17:00:00+00:00,2.6,-1.77,-0.4,1.39
2021-08-18 17:15:00+00:00,2.04,-1.98,-0.28,1.47
2021-08-18 17:30:00+00:00,1.92,-1.91,-0.27,1.77
2021-08-18 17:45:00+00:00,1.92,-1.97,-0.29,1.43
2021-08-18 18:00:00+00:00,2.25,-1.82,-0.02,1.76
2021-08-18 18:15:00+00:00,1.92,-2.07,0.0,1.72
2021-08-18 18:30:00+00:00,1.08,-2.72,0.0,1.84
2021-08-18 18:45:00+00:00,1.57,-2.54,0.0,2.13
2021-08-18 19:00:00+00:00,1.39,-2.62,0.0,2.1
2021-08-18 19:15:00+00:00,2.76,-1.87,0.0,2.14
2021-08-18 19:30:00+00:00,3.11,-1.46,0.0,2.26
2021-08-18 19:45:00+00:00,2.96,-1.47,0.0,2.28
2021-08-18 20:00:00+00:00,3.26,-1.22,0.0,2.61
2021-08-18 20:15:00+00:00,3.07,-1.26,0.0,2.86
2021-08-18 20:30:00+00:00,2.39,-1.4,0.0,2.93
2021-08-18 20:45:00+00:00,3.11,-0.96,0.0,2.88
2021-08-18 21:00:00+00:00,2.39,-1.31,0.0,3.03
2021-08-18 21:15:00+00:00,2.76,-1.16,0.0,2.7
2021-08-18 21:30:00+00:00,2.96,-0.94,0.0,2.66
2021-08-18 21:45:00+00:00,3.25,-0.88,0.0,2.36
2021-08-18 22:00:00+00:00,3.33,-0.76,0.0,2.36
2021-08-18 22:15:00+00:00,3.2,-0.79,0.0,2.47
2021-08-18 22:30:00+00:00,2.47,-1.19,0.0,2.67
2021-08-18 22:45:00+00:00,2.1,-1.27,0.0,2.67
2021-08-18 23:00:00+00:00,1.93,-1.23,0.0,2.73
2021-08-18 23:15:00+00:00,2.24,-1.07,0.0,2.63
2021-08-18 23:30:00+00:00,2.37,-0.98,0.0,2.57
2021-08-18 23:45:00+00:00,2.74,-0.73,0.0,2.44
2021-08-19 00:00:00+00:00,3.02,-0.57,0.0,2.5
2021-08-19 00:15:00+00:00,3.24,-0.44,0.0,2.36
2021-08-19 00:30:00+00:00,3.21,-0.4,0.0,2.45
2021-08-19 00:45:00+00:00,3.42,-0.13,0.0,2.22
2021-08-19 01:00:00+00:00,3.63,-0.05,0.0,2.24
2021-08-19 01:15:00+00:00,3.29,-0.35,0.0,2.27
2021-08-19 01:30:00+00:00,3.07,-0.35,0.0,2.28
2021-08-19 01:45:00+00:00,3.57,-0.19,0.0,2.21
2021-08-19 02:00:00+00:00,3.51,-0.09,0.0,2.22
2021-08-19 02:15:00+00:00,3.79,-0.08,0.0,2.16
2021-08-19 02:30:00+00:00,3.79,-0.26,0.0,2.28
2021-08-19 02:45:00+00:00,3.93,-0.13,0.0,2.3
2021-08-19 03:00:00+00:00,4.18,-0.01,0.0,2.3
2021-08-19 03:15:00+00:00,4.31,0.01,0.0,2.3
2021-08-19 03:30:00+00:00,4.53,0.01,0.0,2.46
2021-08-19 03:45:00+00:00,4.51,0.01,0.0,2.42
2021-08-19 04:00:00+00:00,4.7,0.0,0.0,3.18
2021-08-19 04:15:00+00:00,5.04,0.0,0.0,3.52
2021-08-19 04:30:00+00:00,5.09,0.01,0.0,3.61
2021-08-19 04:45:00+00:00,5.24,-0.01,0.0,3.06
2021-08-19 05:00:00+00:00,5.45,0.0,0.0,3.79
2021-08-19 05:15:00+00:00,6.06,0.01,0.0,3.91
2021-08-19 05:30:00+00:00,6.25,0.0,0.0,4.27
2021-08-19 05:45:00+00:00,6.23,-0.01,0.0,4.27
2021-08-19 06:00:00+00:00,6.07,-0.14,0.0,4.34
2021-08-19 06:15:00+00:00,6.21,-0.05,0.0,3.86
2021-08-19 06:30:00+00:00,6.16,-0.2,-0.07,4.24
2021-08-19 06:45:00+00:00,6.05,-0.22,-0.28,3.49
2021-08-19 07:00:00+00:00,5.39,-0.31,-0.65,3.2
2021-08-19 07:15:00+00:00,5.81,-0.06,-0.62,3.2
2021-08-19 07:30:00+00:00,5.76,-0.01,-1.05,3.4
2021-08-19 07:45:00+00:00,5.88,0.0,-1.12,3.29
